GENE,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8
RIIAD1,0.0,0.8906528908394915,0.0,0.0,0.1093471091605071,3.9492005450462355e-31,6.436294942884806e-167,0.0
CNR1,0.0,0.999642356904758,0.0,0.0,0.0003576430952417976,1.9082192553115926e-16,4.689202315602885e-88,0.0
PELI2,5.361758165469811e-50,0.23844018300679,0.0,0.0,2.4205441753119768e-05,0.7615356026152538,8.93620252910286e-09,0.0
MUC5B,0.0,0.00595228185621167,0.0,0.0,0.9940477181437878,2.503754836147168e-56,7.310459530429999e-165,0.0
KRT72,0.0,1.387219032834671e-11,0.0,0.0,0.9999999999861267,7.366187703042666e-129,1.283593e-317,0.0
ADRB1,0.0,0.9974441064202207,0.0,0.0,0.0025558935797792798,2.836671733125935e-23,9.509537608164253e-116,0.0
NPAS3,0.0,0.9907488341242559,0.0,0.0,0.009251165875743764,2.7041800200259516e-22,2.2246852828282501e-85,0.0
LHFPL2,7.310213192937951e-179,0.9732467226357201,0.0,0.0,0.0002955004006458771,0.02645777696363376,1.5491855052638558e-17,0.0
ZBED5,0.00010328969800018613,2.3458067986638663e-13,0.0,0.0,2.914288544715047e-17,5.958347489024079e-10,1.2081827950264053e-08,0.9998966976241032
MORN5,0.0,0.9636621931468633,0.0,0.0,0.0363378068531352,1.3403879716124614e-18,2.5925704637219656e-54,0.0
TEKT1,0.0,0.7765666400738276,0.0,0.0,0.2234333599261732,5.285453786615392e-41,1.585807683033147e-133,0.0
RUNX1T1,0.0,0.9904878943809109,0.0,0.0,0.009512105619088083,2.4765866039588444e-19,3.042610568345398e-76,0.0
PDZRN3,4.915732577950832e-07,0.0008436138591979339,0.0,0.0,7.25528156212859e-08,0.9991558220126185,2.1094694739818255e-12,8.52262903497954e-174
GPR153,3.273685331976414e-265,0.9784011711094758,0.0,0.0,0.021598828890522843,3.132352330461045e-17,4.794296831092327e-86,0.0
UNC79,0.0013625262239907899,3.845838487108188e-12,0.0,0.0,4.75502282445393e-16,8.32593221256434e-09,1.8610807108408608e-07,0.9986372793381588
NTM,0.0,0.9986673365347625,0.0,0.0,0.0013326634652377125,6.212793343459262e-18,5.155106566192103e-55,0.0
AFAP1,7.028525010518441e-170,0.9920047326323376,0.0,0.0,0.007994796615546512,4.707521166297687e-07,3.615796439247472e-41,0.0
HS3ST3B1,0.0,0.021567273279512394,0.0,0.0,0.9784327267204884,2.1816503291264048e-53,6.389136659934134e-238,0.0
GPX6,0.0,8.501520782406266e-05,0.0,0.0,0.9999149847921768,6.940915820691913e-72,2.3013256669622677e-184,0.0
STMN4,6.744875108032727e-262,0.9999108558167188,0.0,0.0,5.705395343165178e-05,3.2090229849038056e-05,1.4322392012994588e-28,0.0
DYSF,3.5329039598173986e-170,0.994291519509115,0.0,0.0,4.22704306966244e-05,0.005666210060188928,1.850761001984488e-37,0.0
ARHGAP4,0.0,1.3537922892664903e-27,0.0,0.0,1.0,1.5779760019594015e-175,1.1404401820123644e-78,0.0
BTBD17,0.0,1.9342232648483e-17,0.0,0.0,1.0,4.6892384815082196e-184,0.0,0.0
PRSS55,0.0,0.9905132301742715,0.0,0.0,0.009486769825725907,1.6604569999226618e-15,6.478895446117988e-43,0.0
PLEKHH1,0.0,0.8876355776864389,0.0,0.0,0.11236442231356004,9.045030368055512e-25,1.5960312526337767e-84,0.0
LRRK1,0.0,0.9564322295920835,0.0,0.0,0.04356777040790848,7.168129804740415e-15,3.321977488640526e-99,0.0
ACTN2,0.0,0.9996770625496113,0.0,0.0,0.0003229370764387585,3.739509153563484e-10,6.237176901555886e-47,0.0
FAM83H,0.0,0.8737196585910124,0.0,0.0,0.1262803414089873,2.1253473117058926e-27,6.9079554735314755e-149,0.0
DNMT3L,3.280966859203186e-200,0.9995594554219192,0.0,0.0,0.0004405386897549389,5.888327435363622e-09,2.5117673498869652e-67,0.0
FLT4,0.0,0.9895277977820583,0.0,0.0,0.010472202217940514,1.6272032573581869e-37,9.845857356005981e-124,0.0
MFNG,0.0,1.8110459415353355e-25,0.0,0.0,1.0,1.4379258063937067e-196,1.0561873551542404e-252,0.0
CNTNAP4,0.0004862829459665141,1.0395124234981658e-05,0.0,0.0,1.201991581575321e-09,0.0158695691784974,0.9836337515493095,2.0963753458076167e-80
WHRN,0.0,0.05101746468458821,0.0,0.0,0.948982535315413,2.854502238667538e-31,7.090662855044265e-113,0.0
NUDT14,5.664220157387479e-209,0.9928453940322216,0.0,0.0,0.007154605967769354,8.599004975262494e-15,1.0902511187195013e-83,0.0
CACNG7,0.0,0.988984766964952,0.0,0.0,0.011015233035048479,1.8646638240051468e-37,3.9270275154440416e-113,0.0
VWA3B,5.020168642771684e-150,0.4589085897944038,0.0,0.0,1.5465598164218456e-05,0.541075944607432,6.426601342419512e-17,0.0
GPM6B,0.0,1.0542589108012906e-05,0.0,0.0,0.9999894574108926,6.311744483703951e-48,6.147345079785561e-23,0.0
MLPH,0.0,0.999358032187505,0.0,0.0,0.0006419677683576399,4.4138854392601684e-11,5.599967105880929e-82,0.0
NPVF,3.936636303902535e-234,0.9493186765213196,0.0,0.0,0.00010884706119238624,0.050572476417485974,3.084964664302815e-15,0.0
MYH7,0.0,0.0009689692662924188,0.0,0.0,0.9990310307337086,5.871709385366843e-67,1.4045514017548413e-234,0.0
CAPSL,0.0,0.009872520606745469,0.0,0.0,0.9901274793932544,1.5974746632441595e-35,7.077851378519454e-74,0.0
KRT4,0.0,0.997037761910507,0.0,0.0,0.0029622380894942135,1.0597591531701084e-22,3.738452317271817e-137,0.0
GPR12,0.0,0.9433676313919876,0.0,0.0,0.05663236860801309,2.5056186250730836e-53,1.2219032753983954e-153,0.0
CD300LG,0.0,0.9898643212850223,0.0,0.0,0.01013567871497769,1.8850153834536965e-18,8.956505376727258e-98,0.0
FAM78B,0.0,0.9994439922949783,0.0,0.0,0.0005560077015189867,3.5026378210835398e-12,1.4258400730391926e-57,0.0
RELN,0.0,0.9998009772889285,0.0,0.0,0.00019902271105552764,1.6882123476539636e-14,1.456218261258503e-72,0.0
CAMKMT,0.0006878801415671191,3.260045404849741e-12,0.0,0.0,3.735570675508481e-16,8.644431028360405e-09,1.0883995471596939e-07,0.9993120023707865
CELF2,0.0,0.9963885993011155,0.0,0.0,0.003589688535800778,2.171216308353734e-05,6.273140628797844e-51,0.0
NCAM1,0.0,0.005829269642977353,0.0,0.0,0.9941707303570226,6.054681892912845e-72,4.1071137142955527e-184,0.0
SRRM4,0.0,0.00108818326733386,0.0,0.0,0.9989118167326655,7.451531184538944e-75,1.6427646139724746e-134,0.0
DEFA3,7.064982301807987e-75,0.14765570878027112,0.0,0.0,9.715407946171819e-06,0.851850851656912,0.0004837241548712329,0.0
IGFBPL1,0.0,0.9988584737666819,0.0,0.0,0.001141526233319055,1.4768048670787993e-24,6.356288488047802e-119,0.0
CEACAM18,0.0,0.164301875584927,0.0,0.0,0.8356981244150719,8.670908533081492e-37,2.432639742537221e-93,0.0
TMEM163,0.0,0.9761171214038068,0.0,0.0,0.023882878596193827,1.4253435113298194e-37,1.5357948533304092e-145,0.0
TMEM239,0.0,0.00029567295752706125,0.0,0.0,0.9997043270424745,1.6558328583194655e-54,1.8389118724985754e-189,0.0
FBRSL1,4.23055956793168e-136,0.9778064999393113,0.0,0.0,0.022193499283684588,7.770025968020958e-10,1.1685424681580597e-94,0.0
SYT13,0.0,1.965193044021207e-06,0.0,0.0,0.9999980348069554,3.5335148591057025e-92,2.4917326461735652e-194,0.0
BMX,0.0,7.517900755211889e-115,0.0,0.0,1.0,0.0,5.759131576603227e-120,0.0
TMEM37,0.0,0.9291518405296102,0.0,0.0,0.07084815947038979,1.394903771010149e-22,4.738362450594807e-92,0.0
SDC3,0.0,0.0018841196053412648,0.0,0.0,0.9981158803946599,3.9329724583418445e-36,4.0546851617384924e-136,0.0
PDPN,0.0,0.9999333272134002,0.0,0.0,6.0040539060618633e-05,6.632247538367638e-06,1.0728162612679524e-42,0.0
MAEL,0.0,0.9825644032769288,0.0,0.0,0.017435596723071652,8.226479764949008e-39,4.3864153886455496e-145,0.0
CHRD,0.0,0.9983227144365231,0.0,0.0,0.0016772855634760108,4.826510383458693e-18,1.3802794113791337e-109,0.0
NKX6-3,0.0,0.9853657598865336,0.0,0.0,0.01463424011346469,6.944461658821051e-30,1.9031878402653535e-164,0.0
LIMS2,2.083885413874218e-85,0.9994514229876273,0.0,0.0,0.0005405457880129125,8.031224361171184e-06,6.400943108054898e-38,0.0
CLCN4,0.0,2.570887961735929e-24,0.0,0.0,1.0,2.3075666368162297e-148,1.6452082088901016e-21,0.0
DPF3,3.151963471445678e-262,0.9997008566602542,0.0,0.0,0.0002990052468102543,1.3809293528996145e-07,2.94501808381875e-73,0.0
AIF1L,0.0,0.9975679378962459,0.0,0.0,0.0024320620972013733,6.552838621310479e-12,3.394154132926621e-69,0.0
TSHZ3,0.0,0.9868235966133582,0.0,0.0,0.013176403386642435,2.0925895933575543e-26,9.587878510949509e-167,0.0
MDGA1,0.0,0.6263867689840947,0.0,0.0,0.37361323101590627,4.491618316941728e-32,6.548560757759437e-175,0.0
TAS1R2,0.0,0.04270918160114806,0.0,0.0,0.9572908183988513,2.4431292674518738e-48,2.1718955131751793e-137,0.0
KRT26,0.0,0.8526212820804383,0.0,0.0,0.1473787179195608,8.362064868016791e-24,1.1093987223116946e-98,0.0
MID2,0.0,1.0435029995930617e-16,0.0,0.0,1.0,3.916216611822427e-116,1.3084166764448777e-49,0.0
LTBP3,1.0112120651412475e-16,0.02629050420706726,0.0,0.0,1.6121342942579913e-05,0.9736933744499896,2.3816076461371363e-38,0.0
SHOX2,0.0,5.514582076891868e-13,1.4704161917e-314,0.0,0.9999999999994493,7.493146100676387e-153,0.0,0.0
GALNT14,0.0,0.9925525732848628,0.0,0.0,0.007447426715136602,5.069630030317731e-29,7.219229226858138e-110,0.0
HECW1,0.0,0.9142977089445619,0.0,0.0,0.08570229105543842,1.2569878785390435e-42,1.778135556020777e-162,0.0
HHATL,0.0,0.9941839332181521,0.0,0.0,0.005816066781847519,7.758500320074485e-24,9.213563527099768e-120,0.0
POU2F2,0.0,0.0017954086729315387,0.0,0.0,0.9982045913270685,3.0815677461215643e-46,5.514074569386057e-177,0.0
KRT75,0.0,0.9463112436871592,0.0,0.0,0.05368875631284145,1.2558450154373953e-25,1.5602056873784658e-99,0.0
PLEKHG1,0.0,0.996220486887581,0.0,0.0,0.003779513112420059,5.116228749774084e-19,2.9006785596656873e-60,0.0
SLC15A3,7.138481718092542e-98,0.997973369042383,0.0,0.0,8.138543379328773e-05,0.0019452455238245711,1.0223809961730254e-33,0.0
POLG,0.0,5.9970289652378e-56,0.0,0.0,1.0,0.0,0.0,0.0
SLC30A2,0.0,1.0956147878713081e-05,0.0,0.0,0.9999890438521207,1.476441583705212e-90,0.0,0.0
RP1L1,0.0,0.03504385994018408,0.0,0.0,0.9649561400598166,9.7660226299551e-53,2.3910239887470693e-110,0.0
FNDC1,0.0,0.9384031535999959,0.0,0.0,0.061596846400003485,9.527711690924554e-32,7.101407460148444e-184,0.0
KCNIP3,0.0,0.9855395710242373,0.0,0.0,0.014460428975762067,2.453449944958251e-26,4.753756863548966e-154,0.0
SLC6A18,0.0,4.2176933802850355e-06,0.0,0.0,0.9999957823066181,6.699130867642495e-78,0.0,0.0
NDNF,0.0,0.996057676205073,0.0,0.0,0.00394232379492614,1.1175568905626985e-16,1.3674918485617735e-100,0.0
BIRC7,0.0,2.329744627703982e-06,0.0,0.0,0.9999976702553712,3.668935892060949e-83,1.75539702e-315,0.0
COL8A1,2.815176832745994e-303,0.9998311957130327,0.0,0.0,0.0001668342486062186,1.9700383598169096e-06,2.76417263680006e-49,0.0
HOXD10,0.0,0.0,8.599868496796685e-88,1.0,4.23538896839634e-146,0.0,0.0,0.0
AP5B1,4.523152757828427e-306,0.9441497354591679,0.0,0.0,0.05585026454083181,3.194182713170432e-22,4.3110841029218005e-109,0.0
TMC2,0.0,2.3580195117749758e-05,0.0,0.0,0.9999764198048839,1.5291605718962677e-82,7.053493947229547e-242,0.0
FAM222A,0.0,0.993947944907293,0.0,0.0,0.00605205509270547,1.8928555851393037e-26,5.249747560274771e-123,0.0
WNT8B,7.566580526448427e-263,0.5345814672894857,0.0,0.0,0.4654185327105149,1.5216663264516602e-16,8.299459003957878e-78,0.0
IFNA5,2.913287447976029e-113,0.1657339701732333,0.0,0.0,1.4367651803285787e-05,0.8342516604773911,1.6975715606972207e-09,0.0
KCNQ3,0.0,0.9924709655343628,0.0,0.0,0.00752903446563574,6.796404642287323e-35,5.936826870733141e-118,0.0
CDHR3,2.179338118677998e-13,0.00019334320067148963,0.0,0.0,8.411164199969938e-09,0.6989115928915032,0.300895055496443,3.1479528062008247e-279
ADCY4,0.0,0.00018278185804757323,2.67873e-319,0.0,0.9998172181419527,2.934700972572559e-45,0.0,0.0
MXI1,0.0,7.777140544361622e-10,0.0,0.0,0.9999999992222861,4.634533571154644e-44,0.0,0.0
SHE,0.0,0.9003823597328138,0.0,0.0,0.0996176402671864,2.5368686190409507e-33,3.0943745392903064e-182,0.0
HOXA4,0.0,0.0,1.0,0.0,3.292112088911073e-194,0.0,0.0,0.0
COL12A1,0.0,0.40961606696274105,0.0,0.0,0.5903839330372578,3.736416653768202e-24,1.1528379095526743e-166,0.0
HPSE2,0.0,0.9933923018618311,0.0,0.0,0.0066076981381675785,1.7172827399594905e-36,1.2859607113198538e-183,0.0
NLRP6,0.0,0.9952810322163796,0.0,0.0,0.0047189677836186935,5.750297392521232e-29,5.629721130209103e-140,0.0
DLL1,0.0,0.1378668686392389,0.0,0.0,0.8621331313607599,8.425796700592308e-48,2.8870921177074765e-240,0.0
OPLAH,1.4748746662258192e-279,0.9906685594761984,0.0,0.0,0.009331440523800057,1.7841969483580206e-16,5.866958158254599e-66,0.0
TCF24,0.0,0.928039571438491,0.0,0.0,0.07196042856150865,1.6877665112433333e-38,2.91856098670283e-168,0.0
PIP5K1B,0.0,0.9974253655304423,0.0,0.0,0.0025746344695580284,4.1685919630409424e-16,8.534272678952884e-66,0.0
NPPC,0.0,0.977354326199353,0.0,0.0,0.02264567380064548,4.4772297784093104e-36,8.441942056471143e-157,0.0
NR6A1,0.0,0.2974670219284451,0.0,0.0,0.7025329780715555,1.6821404856890624e-18,8.282690215916107e-85,0.0
LAD1,0.0,0.019647396010336823,0.0,0.0,0.9803526039896641,1.0861203239842817e-50,4.809030591373165e-199,0.0
NCAN,0.0,0.979383275389101,0.0,0.0,0.020616724610900743,2.575098447358e-28,2.609361734493306e-135,0.0
MCC,2.1371274285875692e-176,0.2735050224660185,0.0,0.0,1.4779148078104073e-05,0.7264801983859026,2.710940638464964e-22,0.0
NPPA,0.0,0.18599313083754443,0.0,0.0,0.8140068691624542,3.1758378387786204e-35,8.737250977352344e-90,0.0
PAPPA,0.0,0.9988146795456389,0.0,0.0,0.0011853204543130229,4.701210528576305e-14,1.8155834281274574e-93,0.0
CRABP1,0.0,0.9559828744629315,0.0,0.0,0.04401712553707027,5.237566928302903e-35,2.363988821344206e-159,0.0
RPRML,0.0,0.9984123629116062,0.0,0.0,0.0015876370883951094,5.659112559118963e-26,2.5744883367106974e-117,0.0
KRT5,0.0,0.9985613017190575,0.0,0.0,0.0014386982809431218,3.4045129952481886e-17,3.1389945708377637e-79,0.0
TENM2,3.625107328299691e-10,4.5397413953486234e-05,0.0,0.0,5.820978284682644e-09,0.0202697813701219,0.979684815032436,4.090792716709223e-122
HS3ST4,0.0,0.004496641229131029,0.0,0.0,0.9955033587708673,1.641838811504615e-45,1.9971892895687835e-95,0.0
CIITA,0.0,0.9973691009982485,0.0,0.0,0.0026308990017509816,6.744785352168383e-19,8.422118533468556e-123,0.0
IGF2R,1.6094163682206453e-69,0.9458002987356721,0.0,0.0,0.0009431371501790057,0.05325656411414774,1.1763374445294284e-30,0.0
FFAR4,0.0,0.5672552037458048,0.0,0.0,0.43274479625419515,3.3781087357807027e-50,1.684564666158853e-212,0.0
SEMA6D,0.0,0.999886043539165,0.0,0.0,0.00011395631157045217,1.4926374481218295e-10,1.0854108296087202e-60,0.0
YAP1,0.0,0.9812625178319644,0.0,0.0,0.01873748216803185,3.3333851647388488e-15,1.4816412632222248e-80,0.0
WNT3,0.0,2.8051243703783512e-05,0.0,0.0,0.9999719487562952,4.488796384121165e-89,0.0,0.0
RSPH14,2.0313335472297007e-09,0.0007634099475406837,0.0,0.0,5.2274124450104145e-08,0.9991127803682174,0.0001237553787833454,3.5185559759302633e-174
LMNA,2.166164466468125e-118,0.9972957321990894,0.0,0.0,0.0003545095377200736,0.002349758263190472,1.3099051535871853e-28,0.0
FAM167A,0.0,0.8811133069521363,0.0,0.0,0.11888669304786349,1.4957472297934345e-27,2.0160426249433e-101,0.0
CHD7,6.188137617707581e-156,0.9503819479842361,0.0,0.0,0.049618045175255455,6.840508325515204e-09,5.0884142597174825e-74,0.0
LCP2,5.621795743449846e-95,0.059250179013263085,0.0,0.0,3.6382765225161943e-06,0.9407461054938617,7.721635317846188e-08,0.0
XKR4,0.0,0.9998125356307037,0.0,0.0,0.00018746436928592249,1.0687774122294482e-14,1.388738889905093e-36,0.0
INPPL1,0.8498284834311234,4.849173242643546e-05,0.0,0.0,3.3144956933598593e-09,0.1479045833609953,0.0022184381609594156,1.5647745380138839e-46
TNFRSF13C,2.586658340165056e-169,0.9976036767244163,0.0,0.0,0.0023963209671485314,2.3084363675512523e-09,7.01438136962097e-117,0.0
FLT1,0.0,0.2733441558900782,0.0,0.0,0.726655844109922,1.2253256623062541e-45,1.7449310627570472e-141,0.0
NRGN,0.0,2.5033786783695835e-11,5.341736495106588e-288,0.0,0.9999999999749676,3.040445268875889e-135,0.0,0.0
GSC2,0.0,0.999255996568696,0.0,0.0,0.0007440034313047707,4.487504653091485e-20,6.580157351542407e-113,0.0
ASPG,0.0,0.9428041724579667,0.0,0.0,0.05719582754203255,2.5521266208411656e-27,1.184757387100304e-100,0.0
GRIN2B,0.0,0.994063106385964,0.0,0.0,0.005936893614037056,3.5569878168888373e-32,4.0189008204890935e-112,0.0
SH3RF3,2.91552609090909e-309,0.9987315880945481,0.0,0.0,0.0012684119054025163,4.92485588646612e-14,8.567515341332871e-82,0.0
TMEM30B,4.357019366077137e-274,0.9643649915136082,0.0,0.0,0.035635008486357506,3.38036969305554e-14,6.51736966680252e-80,0.0
IFNA2,0.0,2.5363581827010075e-05,0.0,0.0,0.9999746364181715,4.3499758349647647e-63,9.956791660348013e-190,0.0
NES,0.0,0.9925295028179613,0.0,0.0,0.007470497182038782,6.79873611636877e-19,9.399946062751327e-119,0.0
GREB1,0.0,0.7411262751387063,0.0,0.0,0.25887372486129495,1.568240410695045e-36,9.000515975117351e-113,0.0
ADAMTS2,0.0,0.9990159594734841,0.0,0.0,0.0009840405265175642,4.985597209108065e-17,2.76072945613208e-97,0.0
BPIFC,0.0,0.7213136851276896,0.0,0.0,0.27868631487231127,1.6602353124735835e-33,3.955674820823257e-85,0.0
CADM3,0.0,0.5673181417132573,0.0,0.0,0.4326818582867435,5.566167237129667e-38,1.0933252245319361e-174,0.0
FRAS1,0.0,0.988040898247781,0.0,0.0,0.011959101052879778,6.993388593082788e-10,4.472256675287884e-63,0.0
ZEB2,0.0,0.0021747882209957256,0.0,0.0,0.9978252117790052,5.070890771234845e-51,5.693891605254174e-208,0.0
PERM1,0.0,0.7581663354984678,0.0,0.0,0.24183366450153135,8.485356157498003e-24,3.8651461743004378e-205,0.0
TMEM72,0.0,0.9927698870591826,0.0,0.0,0.007230112940818412,5.081028021229335e-16,8.424733790211455e-84,0.0
SASH1,1.9242758739176098e-44,0.014186522147983036,0.0,0.0,1.2298226151962273e-06,0.9856340433439795,0.0001782046854215799,0.0
YES1,2.2712451378507065e-63,0.16354954514165618,0.0,0.0,1.8249596283961407e-05,0.8364322040295729,1.2324876402162176e-09,0.0
KLHL32,3.1319254789347304e-24,0.0002093189863054984,0.0,0.0,1.7340634558755295e-08,0.13942655745146348,0.8603641062215965,0.0
CDK18,0.0,4.83341377990021e-09,0.0,0.0,0.9999999951665863,2.448207082553159e-114,0.0,0.0
IL11,0.0,0.9301035182021936,0.0,0.0,0.06989648179780655,3.649988078309879e-33,1.627951156662393e-162,0.0
PRRX2,0.0,0.6044778767362792,0.0,0.0,0.395522123263722,1.1692178870100023e-33,5.103066740502969e-188,0.0
POU4F1,0.0,1.2470733399223122e-20,1.0201652012794755e-250,0.0,1.0,1.4248988780050175e-257,0.0,0.0
LTF,0.0,0.9944547201483723,0.0,0.0,0.005545279851625961,4.404900562852779e-24,9.540948135959774e-88,0.0
KLHL29,0.0,0.9958675311543882,0.0,0.0,0.004132468845391058,2.1928890516413932e-13,1.6977048679168506e-90,0.0
PTHLH,0.0,0.00028950744671332236,6.067e-321,0.0,0.9997104925532876,4.1324953158122834e-54,1.389165551431353e-255,0.0
FST,0.0,0.9950794330929448,0.0,0.0,0.00492048869967876,7.820737628699264e-08,1.5842976503906612e-64,0.0
PTPRS,0.0,0.9857614046444088,0.0,0.0,0.01423859535559295,9.356073115689601e-23,4.7872729741705727e-135,0.0
TSHZ2,6.535089841468578e-199,0.999392878605618,0.0,0.0,0.00014798246589990113,0.0004591389284831565,3.6463966615407635e-29,0.0
CALCA,0.0,0.8878029577581241,2.24493268e-315,0.0,0.11219704224187427,1.684911889444433e-43,3.1102205811358994e-206,0.0
GFI1,0.0,0.003763308900458099,0.0,0.0,0.9962366910995429,4.2626058832667976e-60,2.4287024573094125e-286,0.0
ALOXE3,0.0,0.9946194869707871,0.0,0.0,0.005380513029213418,2.767842799124872e-23,2.7448861990659633e-136,0.0
GJA5,0.0,0.9998655002259301,0.0,0.0,0.00013406155890470294,4.3821516689574746e-07,1.2385158026903583e-49,0.0
KAZN,0.0,0.9829938645241236,0.0,0.0,0.01700613547587678,3.6426567004878194e-19,6.434838865950982e-83,0.0
MBNL2,4.495474282895608e-64,0.12742938237300852,0.0,0.0,0.8725706138236223,3.803370800531514e-09,6.0422878123049095e-202,0.0
SCRT1,0.0,0.7393641038981138,0.0,0.0,0.2606358961018854,3.4685500148563614e-45,9.300495557291385e-210,0.0
CBFA2T3,0.0,3.179039981530311e-18,0.0,0.0,1.0,4.2711300649832605e-159,0.0,0.0
SYNDIG1L,0.0,0.0008464213665126768,0.0,0.0,0.9991535786334858,7.254297899005163e-76,3.4355855368412823e-283,0.0
NRXN3,7.425442894792989e-143,0.9943961204400192,0.0,0.0,0.000139801036635554,0.005334097282498404,0.00012998124084510703,0.0
CIDEA,0.0,0.9982118877833615,0.0,0.0,0.0017881122166400784,1.5063086295329632e-20,6.610001673342732e-111,0.0
TIFAB,0.0,1.4062454015399148e-20,4.35056008292482e-309,0.0,1.0,3.5592699415919035e-102,0.0,0.0
HS6ST3,0.0,0.9953187067530804,0.0,0.0,0.004681293246918395,1.8177603786788774e-33,4.484500921101171e-92,0.0
GFRA2,0.0,0.2750052286804845,0.0,0.0,0.7249947713195162,1.342035268738231e-59,1.4131255040721768e-236,0.0
KRT2,0.0,2.485645690370105e-19,0.0,0.0,1.0,9.894085643531992e-206,0.0,0.0
FSTL4,0.0,0.9976516922155926,0.0,0.0,0.0023483077844060787,2.1478293365863252e-36,4.783724460488678e-146,0.0
ALX1,0.0,8.656277868455708e-05,4.1303563229185e-311,0.0,0.9999134372213163,6.246313638430141e-85,1.5525385473326535e-190,0.0
MGAT5B,0.0,0.9727639364110878,0.0,0.0,0.027236063588913232,7.038825011027181e-35,2.401478814078701e-185,0.0
ESRRB,0.0,1.4307158166242228e-09,0.0,0.0,0.9999999985692831,7.390579058770307e-149,0.0,0.0
PIWIL1,0.0,0.13102877098398055,0.0,0.0,0.8689712290160193,2.6607264249887268e-36,2.1081082352754365e-68,0.0
DUOX1,0.0,5.555521163583592e-17,2.88751420358394e-281,0.0,1.0,8.000507826910277e-131,0.0,0.0
CCNO,0.0,4.771519137312038e-10,7.469594604806702e-293,0.0,0.9999999995228492,1.5220639808358835e-138,0.0,0.0
SMOC2,0.0,0.9053851285968824,0.0,0.0,0.09461487140311811,1.4338534032080077e-38,8.238715821549912e-123,0.0
TCF20,0.006065570787786102,7.483028218404573e-11,0.0,0.0,9.576625533354341e-15,1.2631095405152167e-07,2.7488462950222403e-06,0.9939315539801246
KCNN3,0.0,0.9992938954573274,0.0,0.0,0.0007061045422818032,3.897517024166328e-13,9.444378617929378e-63,0.0
ADAMTS8,0.0,0.9995678167317978,0.0,0.0,0.00043218326820294086,2.562206473103181e-17,1.5157638255137215e-104,0.0
GADD45G,0.0,0.016278301555751124,0.0,0.0,0.9837216984442502,6.117066020391737e-52,3.501379000090118e-184,0.0
CRHR2,0.0,0.8570376296812572,0.0,0.0,0.14296237031874304,1.2941909567756594e-32,2.2546666141975986e-144,0.0
KRT82,0.0,5.425685927876501e-05,0.0,0.0,0.9999457431407207,2.7107421708268253e-54,3.7091930755566458e-180,0.0
ERG,0.0,0.009908366751899626,0.0,0.0,0.9900916332481016,3.824420470587485e-52,1.0323224525789354e-227,0.0
EFNB1,0.0,5.2391892612858016e-45,0.0,0.0,1.0,1.2213263822783344e-280,1.6882342121703128e-79,0.0
CNTN2,0.0,7.837144065743256e-10,0.0,0.0,0.9999999992162856,1.985177317381215e-127,0.0,0.0
CHST13,0.0,0.9913830134398084,0.0,0.0,0.008616986560191598,2.7934383882197726e-23,3.0877973612792445e-110,0.0
TAP1,2.5792309609450298e-92,0.9418276884016057,0.0,0.0,0.05817186845403989,4.4314435386221797e-07,1.1878901806563572e-141,0.0
PMEPA1,1.628118338575025e-182,0.9982729663288086,0.0,0.0,0.0017270327649278867,9.062625074101769e-10,1.4412972034620283e-61,0.0
SLC1A2,0.0,0.9586931644762566,0.0,0.0,0.041306835523744194,6.690134368575365e-35,6.478499695838604e-203,0.0
PADI6,0.0,0.07430818067592966,0.0,0.0,0.9256918193240691,7.633935516583566e-49,2.0041153546425146e-157,0.0
NPPB,0.0,0.7208485785304131,0.0,0.0,0.27915142146958527,3.879387502671033e-46,1.305504425944115e-155,0.0
RGS6,0.0,0.9998766375636882,0.0,0.0,0.00012336146709732761,9.692135444122648e-10,2.68835576827276e-49,0.0
MTUS2,1e-323,0.9995721738459707,0.0,0.0,6.603630955051223e-05,0.0003617898444795958,5.58120651384112e-33,0.0
CTTN,0.0,0.9189176568624128,0.0,0.0,0.08108234313758451,2.255470436890485e-15,1.0737375629651778e-86,0.0
NFAM1,0.0,0.757999137120744,0.0,0.0,0.24200086287925546,8.90558383757265e-37,9.328973974170962e-171,0.0
BSN,1.8398997586425165e-295,0.9996084463852425,0.0,0.0,0.0003915483836533798,5.231104236756025e-09,6.083937584680452e-59,0.0
SATB1,9.021830933255864e-262,0.9990247526257856,0.0,0.0,0.0009752443779918302,2.9962205105575307e-09,6.237680543519082e-16,0.0
AQP2,0.0,0.01980100343016327,0.0,0.0,0.9801989965698358,1.6574872111426654e-57,8.034488064427973e-247,0.0
RASSF10,0.0,0.7900216811947289,0.0,0.0,0.20997831880527018,4.116412163238604e-39,4.525707976169464e-130,0.0
RUNX3,0.0,0.00015779934867907408,0.0,0.0,0.9998422006513205,2.2185699706939942e-85,0.0,0.0
ADAMTS9,1.782659367280158e-166,0.9995632690226647,0.0,0.0,0.00038497723196696376,5.1753745369778754e-05,1.5663673094210683e-72,0.0
WDFY4,0.0,0.9153625432375123,0.0,0.0,0.08463745676248938,2.2829059725006915e-20,5.899856488787942e-85,0.0
SOX1,0.0,1.0755997933569193e-32,7.85391621606332e-265,0.0,1.0,0.0,0.0,0.0
IGDCC3,0.0,0.6623671432413047,0.0,0.0,0.3376328567586939,1.6316075823292682e-33,2.2440629557585334e-198,0.0
